Day,Ad name,Campaign name,Campaign ID,Platform,Age,Gender,Impression device,Amount Spent,Clicks,CPC-cost per link click,"CPM-cost per 1,000 impressions",Video average play time,Impressions,Reach,Frequency
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,android_tablet,4.30,19,0.86,28.48,4,151,132,1.14
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,android_tablet,1.18,0,0,21.07,25,56,52,1.08
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,desktop,25.89,19,2.35,26.69,13,970,970,1
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,ipad,2.55,4,2.55,26.02,13,98,98,1
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,female,ipad,0.37,0,0,9.74,7,38,38,1
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,iphone,9.19,52,0.77,11.75,3,782,752,1.04
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,iphone,7.15,20,0.48,11.9,16,601,588,1.02
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,other,0.72,2,0.72,34.28,11,21,21,1
4/2/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,other,0.05,0,0,12.5,16,4,4,1
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,unknown,android_smartphone,23.66,20,4.73,19.88,16,1190,1079,1.1
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,android_smartphone,6.60,2,6.6,19.35,,341,317,1.08
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,female,android_tablet,0.67,0,0,74.44,,9,8,1.13
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,45-54,male,android_tablet,0.02,0,0,20,,1,1,1
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,male,desktop,3.52,1,3.52,20.47,2,172,167,1.03
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,35-44,male,ipad,0.56,0,0,14.36,1,39,35,1.11
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,unknown,ipad,0.01,0,0,10,2,1,1,1
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,iphone,6.13,13,1.02,11.11,,552,486,1.14
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,35-44,female,iphone,1.33,2,1.33,13.71,2,97,84,1.15
4/2/2023,Project In Person_Imaging_Leads_Broad_All_DFW_FemaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,male,other,0.09,2,0.09,30,2,3,2,1.5
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,unknown,android_smartphone,21.03,36,0.62,8.42,6,2498,2494,1
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,male,android_smartphone,0.09,0,0,22.5,4,4,4,1
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,unknown,ipad,0.01,0,0,3.33,6,3,3,1
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,iphone,29.52,15,2.11,11.81,4,2499,2494,1
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,iphone,0.02,0,0,20,1,1,1,1
4/3/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,female,other,0.01,0,0,10,0,1,1,1
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,female,android_smartphone,24.31,56,0.84,33.26,6,731,701,1.04
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,female,android_smartphone,3.77,5,0.94,30.16,1,125,122,1.02
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,messenger,35-44,male,android_smartphone,0.01,0,0,10,3,1,1,1
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,male,android_tablet,0.98,0,0,44.55,4,22,22,1
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,female,android_tablet,0.05,0,0,25,4,2,2,1
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,desktop,5.25,6,5.25,15.53,7,338,336,1.01
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,female,ipad,2.64,8,1.32,20.15,16,131,123,1.07
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,ipad,0.14,0,0,23.33,4,6,6,1
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,unknown,iphone,32.01,57,1.1,26.22,5,1221,1152,1.06
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,unknown,iphone,12.28,11,2.05,35.59,4,345,332,1.04
4/3/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,male,other,0.07,,0,35,5,2,2,1
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,android_smartphone,179.49,478,1.22,23.07,5,7781,7581,1.03
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,android_smartphone,66.94,47,1.97,18.37,5,3645,3400,1.07
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,male,android_tablet,4.50,10,1.13,33.84,5,133,92,1.45
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,android_tablet,0.61,,0,27.73,5,22,22,1
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,unknown,desktop,32.09,20,2.67,26.63,5,1205,1188,1.01
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,unknown,ipad,2.53,14,0.42,24.1,2,105,105,1
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,male,ipad,0.26,,0,12.38,0,21,12,1.75
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,unknown,iphone,13.52,66,1.04,13.26,3,1020,916,1.11
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,iphone,5.22,6,1.31,12.03,7,434,434,1
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,male,other,0.27,2,0.27,14.21,2,19,19,1
4/3/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,18-24,male,other,0.02,0,0,10,4,2,0,
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,65+,unknown,android_smartphone,20.34,26,1.85,19.32,0,1053,957,1.1
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,35-44,male,android_smartphone,6.67,4,1.67,20.91,4,319,303,1.05
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,android_tablet,1.09,0,0,77.86,2,14,12,1.17
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,female,android_tablet,0.03,0,0,15,0,2,2,1
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,female,desktop,3.87,0,0,20.7,2,187,180,1.04
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,35-44,unknown,ipad,0.39,1,0,16.96,2,23,20,1.15
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,35-44,female,ipad,0.02,0,0,10,13,2,2,1
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,female,iphone,6.79,23,0.57,12.67,11,536,475,1.13
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,iphone,1.53,0,0,13.08,15,117,105,1.11
4/3/2023,Project In Person_Imaging_Leads_Broad_All_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,45-54,male,other,0.01,0,0,10,0,1,1,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,android_smartphone,18.40,8,2.3,12.47,2,1475,1472,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,female,android_smartphone,0.06,0,0,8.57,14,7,7,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,desktop,0.00,0,0,,14,2,2,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,male,ipad,0.05,0,0,4.17,14,12,12,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,ipad,0.01,0,0,10,3,1,1,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,iphone,30.72,12,2.79,13.03,1,2358,2354,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,unknown,iphone,0.04,0,0,13.33,2,3,3,1
4/4/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,other,0.00,0,0,0,5,1,1,1
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,male,android_smartphone,18.94,54,0.9,26.94,10,703,672,1.05
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,android_smartphone,6.35,3,2.12,34.51,5,184,178,1.03
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,male,android_tablet,0.56,0,0,31.11,2,18,18,1
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,female,android_tablet,0.04,0,0,20,4,2,2,1
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,male,desktop,5.51,7,1.84,23.45,4,235,231,1.02
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,unknown,ipad,3.52,10,0.88,24.11,3,146,136,1.07
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,female,ipad,0.09,0,0,18,6,5,5,1
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,unknown,iphone,31.13,60,1.3,23.98,7,1298,1202,1.08
4/4/2023,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,18-24,male,iphone,14.13,9,2.36,32.26,4,438,416,1.05
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,unknown,android_smartphone,172.20,436,1.46,24.18,42,7121,6748,1.06
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,male,android_smartphone,68.11,51,1.66,18.27,17,3728,3692,1.01
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_tablet,4.67,15,0.58,39.91,1,117,88,1.33
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,female,android_tablet,0.62,1,0.62,15.5,2,40,40,1
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,desktop,37.25,21,2.33,30.86,6,1207,1207,1
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,ipad,1.33,4,0,17.5,6,76,68,1.12
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,female,ipad,0.20,,0,11.11,5,18,18,1
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,iphone,8.75,60,0.67,11.26,7,777,768,1.01
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,iphone,3.72,7,0.93,10.42,4,357,357,1
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,other,0.16,,0,14.55,3,11,11,1
4/4/2023,Presents_Evergreen_Registrations_Broad_All_National_Male_18-24_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,other,0.05,,0,25,9,2,0,
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,65+,female,android_smartphone,24.70,29,2.74,20.16,3,1225,1109,1.1
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,25-34,female,android_smartphone,5.58,3,1.86,18.72,5,298,273,1.09
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,25-34,male,android_tablet,0.23,0,0,32.86,0,7,6,1.17
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,65+,unknown,android_tablet,0.01,0,0,5,4,2,2,1
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,65+,male,desktop,2.94,1,2.94,22.44,9,131,123,1.07
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,55-64,male,ipad,0.18,1,0.18,8.57,0,21,21,1
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,55-64,male,ipad,0.06,0,0,15,2,4,4,1
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,35-44,male,iphone,5.62,9,2.81,10.85,20,518,442,1.17
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,instagram,18-24,female,iphone,1.32,0,0,18.08,4,73,67,1.09
4/4/2023,Project In Person_Imaging_Leads_Lookalike_1%_DFW_MaleUnder40_Video_WELLNESS_Form Completion,Project In Person_Imaging_Leads,6288168583797,facebook,18-24,male,other,0.04,0,0,20,0,2,2,1
4/5/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,female,android_smartphone,15.28,14,1.09,11.65,4,1312,1305,1.01
4/5/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,android_smartphone,0.02,0,0,10,1,2,2,1
4/5/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,male,android_tablet,0.02,0,0,20,5,1,1,1
4/5/2023,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,desktop,0.00,0,0,0,0,1,1,1
